Grid_Number,doctor
19,20.0
32,1.0
45,0.0
46,2.0
59,2.0
60,5.0
74,24.0
75,8.0
85,17.0
86,1.0
99,16.0
100,7.0
101,7.0
102,38.0
113,19.0
114,23.0
115,12.0
116,9.0
117,17.0
118,18.0
119,18.0
120,10.0
121,10.0
122,5.0
127,14.0
128,6.0
129,11.0
130,6.0
131,9.0
132,11.0
133,19.0
134,19.0
135,12.0
136,7.0
137,6.0
143,8.0
144,19.0
145,13.0
146,24.0
147,11.0
148,14.0
149,13.0
150,16.0
151,23.0
152,12.0
153,5.0
158,12.0
159,11.0
160,9.0
161,7.0
162,8.0
163,6.0
164,6.0
165,7.0
166,22.0
167,8.0
174,1.0
175,33.0
176,17.0
