Grid_Number,doctor
19,43.0
32,33.0
45,30.0
46,37.0
59,79.0
60,54.0
74,79.0
75,53.0
85,123.0
86,102.0
99,106.0
100,124.0
101,122.0
102,114.0
113,123.0
114,130.0
115,140.0
116,142.0
117,156.0
118,143.0
119,124.0
120,103.0
121,110.0
122,113.0
127,122.0
128,137.0
129,138.0
130,131.0
131,174.0
132,161.0
133,163.0
134,145.0
135,124.0
136,120.0
137,91.0
143,118.0
144,130.0
145,127.0
146,145.0
147,151.0
148,136.0
149,144.0
150,110.0
151,108.0
152,91.0
153,52.0
158,114.0
159,100.0
160,119.0
161,142.0
162,129.0
163,107.0
164,115.0
165,115.0
166,109.0
167,77.0
174,81.0
175,117.0
176,120.0
