Grid_Number,hospital
0,0.0
1,2.0
2,15.0
3,2.0
4,5.0
5,4.0
6,2.0
7,4.0
8,1.0
9,3.0
10,1.0
11,1.0
12,1.0
13,0.0
14,0.0
15,1.0
16,0.0
17,1.0
18,3.0
19,11.0
20,2.0
21,1.0
22,0.0
23,3.0
24,2.0
25,3.0
26,1.0
27,0.0
28,1.0
29,0.0
30,4.0
31,0.0
32,1.0
33,2.0
34,0.0
35,2.0
36,2.0
37,4.0
38,1.0
39,2.0
40,2.0
41,1.0
42,6.0
43,4.0
44,1.0
45,0.0
46,1.0
47,4.0
48,5.0
49,11.0
50,6.0
51,13.0
52,1.0
53,4.0
54,6.0
55,0.0
56,15.0
57,10.0
58,4.0
59,1.0
60,6.0
61,4.0
62,2.0
63,4.0
64,3.0
65,6.0
66,8.0
67,2.0
68,0.0
69,2.0
70,8.0
71,14.0
72,10.0
73,11.0
74,35.0
75,8.0
76,0.0
77,15.0
78,14.0
79,9.0
80,3.0
81,5.0
82,1.0
83,1.0
84,3.0
85,13.0
86,7.0
87,7.0
88,12.0
89,3.0
90,2.0
91,2.0
92,7.0
93,21.0
94,16.0
95,5.0
96,1.0
97,4.0
98,15.0
99,18.0
100,16.0
101,20.0
102,23.0
103,20.0
104,1.0
105,0.0
106,8.0
107,1.0
108,10.0
109,2.0
110,7.0
111,9.0
112,3.0
113,5.0
114,10.0
115,16.0
116,6.0
117,18.0
118,21.0
119,15.0
120,19.0
121,16.0
122,15.0
123,1.0
124,2.0
125,8.0
126,10.0
127,19.0
128,17.0
129,22.0
130,6.0
131,19.0
132,13.0
133,20.0
134,14.0
135,10.0
136,28.0
137,7.0
138,1.0
139,0.0
140,18.0
141,11.0
142,17.0
143,8.0
144,23.0
145,22.0
146,14.0
147,26.0
148,13.0
149,14.0
150,12.0
151,31.0
152,9.0
153,11.0
154,8.0
155,7.0
156,8.0
157,5.0
158,5.0
159,7.0
160,3.0
161,6.0
162,12.0
163,9.0
164,7.0
165,7.0
166,12.0
167,9.0
168,11.0
169,13.0
170,20.0
171,7.0
172,5.0
173,1.0
174,1.0
175,22.0
176,10.0
177,16.0
178,10.0
179,3.0
180,8.0
181,6.0
182,23.0
183,4.0
184,11.0
185,2.0
186,0.0
187,0.0
188,6.0
189,6.0
190,17.0
191,6.0
192,12.0
193,17.0
194,8.0
195,2.0
