Grid_Number,doctor
30,103.0
47,40.0
48,85.0
49,128.0
65,71.0
66,90.0
67,102.0
68,128.0
81,27.0
82,67.0
83,83.0
84,94.0
86,132.0
101,65.0
102,85.0
103,123.0
104,136.0
105,137.0
120,42.0
121,74.0
122,93.0
123,126.0
124,140.0
125,133.0
135,16.0
136,27.0
137,39.0
138,65.0
139,74.0
140,73.0
141,86.0
142,123.0
143,136.0
144,138.0
145,127.0
146,132.0
147,152.0
153,8.0
154,20.0
155,39.0
156,65.0
157,83.0
158,107.0
159,102.0
160,104.0
161,104.0
162,131.0
163,129.0
164,116.0
167,86.0
172,7.0
174,41.0
175,66.0
176,97.0
177,113.0
178,123.0
179,127.0
180,110.0
181,137.0
182,123.0
186,82.0
188,49.0
192,26.0
193,28.0
194,49.0
195,92.0
196,122.0
197,142.0
198,129.0
199,149.0
200,129.0
201,122.0
202,113.0
204,101.0
205,97.0
212,29.0
213,42.0
214,79.0
215,109.0
216,130.0
217,124.0
218,116.0
219,116.0
220,133.0
221,118.0
222,151.0
223,141.0
224,153.0
233,83.0
234,112.0
235,137.0
236,125.0
237,131.0
238,106.0
239,121.0
240,132.0
241,135.0
242,133.0
243,127.0
253,106.0
254,141.0
255,136.0
256,121.0
257,94.0
258,88.0
259,99.0
260,94.0
261,105.0
262,88.0
281,63.0
